Ticker_Name,Ticker,Texts,Like_Count,Datetime
ocbc,039.SI,"Quadri Aruna set for his 3rd @WTTGlobal of the year

Quadri Aruna will begin his quest against at the World Table Tennis (WTT) Singapore Smash opens.

He will go against World No.37, Ruwen Filus from Germany at the OCBC Arena later today.

#Singaporesmash #WTTGrandsmash https://t.co/8lJaI2W3Gm",1,2023-03-12 04:39:56
ocbc,039.SI,"@CYQ10461725 @MapleLeafCap From Maple's list, Mercury is not a bank itself, it is banked by Evolve. And DBS and OCBC don't bank crypto clients anymore afaik",2,2023-03-13 07:07:57
ocbc,039.SI,"Save yourself from Banks with cryptocurrencies! 

#SiliconValleyBank #Silvergate  #CITIBANK #Hscb #WellsFargo #GoldmanSachs #NASDAQ #UBS #Visa #PayPal #Commerzbank #RBC #dbs #Ocbc #JPMorgan #bank #Credit #transaction #ING #Mastercard #VentureCapital #Bitcoin #ethereum #Binance https://t.co/tJ5V8EpvJ6",1,2023-03-13 23:46:00
ocbc,039.SI,OCBC Online Equities Account Review – Buy shares from OCBC’s Digital Banking App! Get free Amazon stock when you sign up! https://t.co/YRo7lRFNas,0,2023-03-16 05:20:02
ocbc,039.SI,OCBC Online Equities Account Review – Buy shares from OCBC’s Digital Banking App! Get free Amazon stock when you sign up! https://t.co/RkO2kzA46U,0,2023-03-16 06:03:33
ocbc,039.SI,"#Singapore #OCBC

#BankingCrisis #FinancialCrisis #Financial #BankCollapse 

Following the implosion of the three US banks, OCBC share price came under heavy shelling from short-sellers as short-selling swelled to a high of 3.8 million on 14 March 2023.

https://t.co/aUXhBv6Qt5",0,2023-03-20 12:37:43
ocbc,039.SI,"OCBC Board Member Diana Kot from @SchoolsFirstFCU hosted an informational meeting with CA Deputy Controller Dave Oppenheim who reported the latest Department of Finance cash flow trends for the State, down 15.3% from projected, so be prepared for an impact on the budget deficit. https://t.co/B10ZBZ1nNz",0,2023-03-20 20:54:20
ocbc,039.SI,"The ocbc bank in my university campus has live demo units from  Samsung.

Apparently, they are offering discounts if you sign up for one of their cards. https://t.co/QPSJEQ58Da",0,2023-03-21 12:30:17
ocbc,039.SI,"Crypto firms are still receiving support from major banks like @BNYMellon, @jpmorgan, Cross Rivee, BCB Group, Customers Bank, DBS, OCBC, Mercury Bank, and Axos Bank. #BTCMarkets #Crypto #digitalassets #banks Read more https://t.co/OKCObHtzHN https://t.co/VLv9WtSf4r",3,2023-03-22 01:00:45
ocbc,039.SI,"Spectator @ Asian Water Polo🤽‍♂️🤽‍♀️🤽 Championships 2023, OCBC  Aquatic Park, Singapore🇸🇬. Thailand’s 🇹🇭 ladies team won their round-robin match against Singapore. It was a close match which kept us on the edges of our seats. Our coach was from Uzbekistan🇺🇿. Thank you🙏🏼 https://t.co/jj0YboNRhL",6,2023-03-24 05:31:26
ocbc,039.SI,"@mochamilk24 hahahhahahah i still remember some hokkien words from mom, so i'm not so hopeless ocbc (org cina bukan cina)  hahhahaa",2,2023-03-26 01:21:20
ocbc,039.SI,"OCBC's sustainable home, renovation and car loans total $3.5 bil two years from launch https://t.co/80rjWODZYr",0,2023-03-27 08:01:04
ocbc,039.SI,"Gilas Men's 3x3 kept it close but Iran still came out victorious.

They still have one more match tonight against Qatar at 8:45pm, live from the Singapore Sports Hub OCBC Square. https://t.co/ZgjdwWBeHN",8,2023-03-31 11:34:29
ocbc,039.SI,"The CEO of #OCBC Bank earned S$11.1 million in 2022, a 46.7% increase from her previous year's salary. The rise is reportedly attributed to the bank's record S$5.75 billion profit that year.

https://t.co/Iz5siNSYKJ

#Singapore #SGnews https://t.co/3Ga4tVOX7y",0,2023-04-01 06:55:59
ocbc,039.SI,I keep getting scam calls from OCBC lmao,0,2023-04-02 01:31:42
ocbc,039.SI,"Went to OCBC for card services and found this book called From Startup to Exit by Shirish Nadkarni at their book display section 

A good read since the first few pages! 👏🏻

But the book was alittle expensive 🫢 So I’m gonna have to find and borrow from NLB to continue reading 📖 https://t.co/wMzPq2N9vA",0,2023-04-02 12:42:26
ocbc,039.SI,"Amazing roundtable today w/ stakeholders &amp; colleagues from UNDP, ADB, Citibank, OCBC Bank, Climate Impact X, WWF hosted by Centre for Impact Investing &amp; Practices. Thanks to Temasek Trust CEO, Desmond Kuek for the gravitas. https://t.co/OTpiDDOG73",9,2023-04-03 07:33:07
ocbc,039.SI,"OCBC CEO Helen Wong's salary rises to $11.2 million in 2022, up 47% from previous year https://t.co/x9SeH1TGTJ https://t.co/QH4k4BmCEX",0,2023-04-03 11:32:14
ocbc,039.SI,"See what you’ve been missing! From connecting leaders in Sacramento &amp; Washington, D.C. to local businesses, to hosting an economic conference, OCBC's events are part of OC’s business fabric. Check out past https://t.co/bkwdohkYID &amp; upcoming events https://t.co/Ma2c5onYXP https://t.co/JYwDUvWbJK",2,2023-04-04 17:44:32
ocbc,039.SI,"@dbsbank I already chek my OCBC  Account but until now I not yet get my Fund transfer from DBS, always  I do overseasas transfer by digibank online I get the Fund in same day .Until now DBS not yet send SMS My Fund transfer was Successfully or not .Please Acknowledgement .Tq",0,2023-04-05 03:42:43
ocbc,039.SI,that pesto from the cheese board 🤤🤤🤤🤤 thanks ocbc,1,2023-04-05 13:39:51
ocbc,039.SI,"@Vhmq_ Highly possible.
Creating a wallet with your OCBC account.
Then do fast transfer from your bank account to your wallet.",0,2023-04-06 02:46:39
ocbc,039.SI,From Chulia Street to Decentraland: OCBC enters metaverse with new virtual banking services https://t.co/8DDTbMCXkM #cx #custserv #EX #ROX #ExperienceEconomy #FutureOfWork #FutureBack #InfiniteJourneys #crypto #DesignThinking #DeFi #DAOs #Web3 #NFTs #LifeJourneys #VirtualWorld…,2,2023-04-06 03:48:25
ocbc,039.SI,"Join @OctaneOC at its Innovation Week &amp; annual Tech Innovation Forum May 9-11 in partnership with @City_of_Irvine, @IrvineChamber, @UCICove &amp; OCBC. Hear from the industries &amp; orgs that enable OC to be an epicenter of tech and medical tech innovation. https://t.co/amUFcQUkVk https://t.co/re5rZ71DW1",2,2023-04-06 15:46:02
ocbc,039.SI,"@OCBCBank applying for a credit card online. Singpass info retrieval gets an error and need to fill the details manually.
Application got rejected. I got a printed letter from OCBC. 

I am not sure on the reason of application rejection. I suspect there is some system error.",0,2023-04-08 07:54:48
ocbc,039.SI,"@purwar_nitin We will be arranging for a callback to you for a check on this, Nitin. You may want to consider removing your mobile number from the post as it is publicly visible to all. ^XF",0,2023-04-10 02:07:54
ocbc,039.SI,"#STI continues to face outflows from institutional investors for the 8th week running, putting some doubts on more sustained upside. Paring of exposure from local banks (#DBS, #OCBC, #UOB) has been ongoing since the start of the year. https://t.co/WcmHJbUTka",2,2023-04-11 05:15:04
ocbc,039.SI,"Did bonds from DBS, OCBC and UOB get affected by the AT1 bonds write-down? https://t.co/mO8I9ypq5I https://t.co/qhpaDFKHdR",1,2023-04-14 12:00:01
ocbc,039.SI,OCBC and police joint operation prevents 700 scam victims from further $12.6m losses https://t.co/IT215q37vf https://t.co/ZuyzYtQY1c,1,2023-04-17 02:51:31
uob,U11.SI,Welcome to everyone joining us for our Nursing &amp; Midwifery Drop-In Morning from 10am-1pm today at our Aylesbury Campus! 👩‍⚕️👨‍⚕️ Find out more about all our Nursing &amp; Health Education courses at: https://t.co/q0uC2gav7j 👈 #UniofBeds #Healthcare #Nursing #Midwifery @UoB_SNMHE https://t.co/GMdYU2y6tW,2,2023-02-18 09:00:00
uob,U11.SI,"NFT fantasy sports platform @UltiChamps
 by Unagi raised $5M in a seed funding round led by Sisu Game Ventures, with participation from 
@Sfermion_, UOB Ventures, @Signum_Capital
, 2B Ventures and Machame. https://t.co/dAhfSkfktt",2,2023-02-18 10:02:08
uob,U11.SI,"#NFT fantasy sports platform #UltimateChampions by Unagi raised $5M in a seed funding round led by Sisu Game Ventures, with participation from Sfermion, UOB Ventures, Signum Capital, 2B Ventures and Machame
#NFT #NFTs #web3",5,2023-02-18 14:30:00
uob,U11.SI,"@Friends_UoB_TC @BBCBristol @archivetvmus71 @simonjpotter @KYPBristol @PeteLordAardman @bristolarchives There was considerable opposition to *Broadcasting In The Seventies* within the BBC, especially in the Regions.

Staff from the Regions, amongst other actions, wrote to *The Times* - the West Region letter, published 17/2/70 (note certain purged names 'disappered' from *MBAB*): https://t.co/HwYmAW6sWa",2,2023-02-18 16:31:34
uob,U11.SI,@UoB_Pharmacy Amazing work from all involved!,0,2023-02-18 17:21:09
uob,U11.SI,"@UltiChamps NFT fantasy sports platform by Unagi raised $5M in a seed funding round led by Sisu Game Ventures, with participation from @Sfermion_, UOB Ventures, @Signum_Capital, 2B Ventures and Machame. https://t.co/N0v5DPBiRV",3,2023-02-18 17:57:09
uob,U11.SI,"Proud moment for us being a member of #UniversityofBurdwan. UoB first time ever organize such a big event, National integration camp under the banner of #NSS, where representatives from 15 states in India is participating. @_nssbu @_NSSIndia @PMOIndia @IndiaSports @ianuragthakur https://t.co/3VopegiUVM",7,2023-02-19 06:10:25
uob,U11.SI,"🌟@TheBEHP
""The British Entertainment History Project is building &amp; preserving what is now UK's largest oral history collection of interviews with professionals from across the film, television, radio and theatre industries""
Explore here...
https://t.co/aJe4hxeq1r

@BristolFTV https://t.co/v4MdKq74z1",2,2023-02-19 07:03:15
uob,U11.SI,"@Auras_Journey @Isla_Skinner @ByYrSide @BMJPatientEd @NursingNotesUK @bmj_latest @rcpsych @NursingTimesSOS @mentalhealth @IMH_UoB @EmergencyMedBMJ The experience of HCPs (who can,  more than most, see things from 'both sides of the divide') is invaluable...

...your observations are valid, measured, and it's not your fault if the system is currently too damaged to implement them—they offer great goals to aspire to!",1,2023-02-19 08:38:58
uob,U11.SI,@zfshuker That's in the UoB College complex in Bab Almu'adham. I graduated from there. There's an incredibly huge whale inside.,1,2023-02-19 15:28:56
uob,U11.SI,"Also on watch China tech earnings from Alibaba $BABA and #Baidu, likely to shed more light on AI potential

Singapore banks $UOB and $OCBC also on the radar.

#ChatGPT #ArtificialIntelligence #banks #Singapore",2,2023-02-20 04:14:09
uob,U11.SI,Good morning everyone :) We want to hear your thoughts about transitioning into higher educational life as nursing students - how did you feel about the bioscience content? Did you feel prepared from what you learned in college/6th form? @WeStudentNurse @CYPStNN @StNurseProject https://t.co/PODuq1nXXv,2,2023-02-20 10:29:19
uob,U11.SI,"the books will be delivered to your doorstep, or you can collect it yourself from the University's premises in Sakhir.

Wishing you all the best!


#Bahrain #UOB #eGovernment #eServices #book #students #student #books #University #UniversityofBahrain #online #digital",2,2023-02-20 11:25:49
uob,U11.SI,"19th February #DavidGarrick🎭
Post from @vickyhaddock about Garrick's brown velvet suit @MuseumofLondon
Coat, waistcoat and breeches, 1758-61 ID no. 28.92
Donated to @MuseumofLondon in 1928",14,2023-02-20 11:33:24
uob,U11.SI,"Today is #LoveYourPetDay so to brighten up your Monday peek this precious boy from the 1952 production of Two Gentlemen of Verona 🐕

Now we've got your attention with this cutie, lets take a look at what's on this week at BOV: 

📸 @UoB_Theatre_Col https://t.co/XCLtJ0JXRt",7,2023-02-20 12:34:09
uob,U11.SI,How complex is it for communities to get funding from the #LevellingUp Fund? What support is in place to help them spend the funding well? @HannesRead (@CityREDI) writes on our blog 👀👉 https://t.co/d6x0th31CD https://t.co/OoUpVzvvGE,2,2023-02-20 15:50:41
uob,U11.SI,"Lovely card and treats from our student nurse, Sarah. Been a pleasure to watch her thrive and be a valued member of our team. All the best on your venture Sarah and thank you. #thefutureisbright #thankyou @UoB_Nursing @AiredaleNHSFT @AmandaS44006393 https://t.co/jDiU0Lg9Us",10,2023-02-20 16:43:13
uob,U11.SI,"To those involved, notify all withdrawals from the World Bank, notify UOB Bank, code 024, to be used in the project of MISS SAKSORN NUANLA-ONG ID3900101040071 AB5072414 CEO. Chormalee Limited Partnership  ID 0903560001830 https://t.co/2z1egblfAj",0,2023-02-20 17:13:11
uob,U11.SI,@englishspecial @UoB_TE @KDM_DramaWizard @MrsEmmaart1 @Hannah_Digest This looks great altho it’s a shame it’s until 12:50. Most of our TAs do lunch duty from 12,1,2023-02-20 19:02:26
uob,U11.SI,"I’m looking forward to the next University of Bradford open day, this coming Sat 25/2/23. I’ll be there along with colleagues from mental health nursing and adult nursing. Nursing at the University of Bradford is amazing in so many ways. See you there. @UoB_Nursing #TeamBradford https://t.co/P8TkbA4JVv",14,2023-02-20 19:43:36
uob,U11.SI,Did my first ever cycling commute to @UOB_CEO. Never thought it would happen but the cycling infrastructure on Edgbaston Rd and Bristol Rd made all the difference. Plus the confidence I got from @letsrideuk on Saturday. Bring on the next ride! https://t.co/HN34iXjJP2,24,2023-02-20 20:37:18
